438168	./frontend/node_modules/next/dist/compiled/react-dom-experimental/cjs/react-dom-server-legacy.browser.development.js
435860	./frontend/node_modules/typescript/lib/ru/diagnosticMessages.generated.json
425147	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server-legacy.node.development.js
423293	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server-legacy.browser.development.js
422988	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server.edge.development.js
422403	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server.browser.development.js
421307	./frontend/node_modules/next/dist/compiled/react-dom/cjs/react-dom-server.node.development.js
410716	./frontend/.next/cache/webpack/server-production/8.pack
384416	./frontend/node_modules/next/dist/compiled/postcss-preset-env/index.cjs
377196	./frontend/node_modules/next/dist/compiled/next-server/app-page-turbo-experimental.runtime.prod.js
374818	./frontend/node_modules/typescript/lib/ja/diagnosticMessages.generated.json
370219	./frontend/node_modules/next/dist/compiled/@next/font/dist/google/font-data.json
363603	./frontend/node_modules/next/dist/compiled/crypto-browserify/index.js
357389	./frontend/node_modules/next/dist/compiled/next-server/pages.runtime.dev.js.map
352865	./frontend/node_modules/next/dist/compiled/next-server/app-route-experimental.runtime.dev.js.map
351433	./frontend/node_modules/next/dist/compiled/next-server/app-page-experimental.runtime.prod.js
349676	./frontend/node_modules/next/dist/compiled/next-server/pages-turbo.runtime.prod.js.map
349670	./frontend/node_modules/next/dist/compiled/next-server/pages.runtime.prod.js.map
348091	./frontend/node_modules/next/dist/compiled/next-server/app-page-turbo.runtime.prod.js
347495	./frontend/node_modules/next/dist/compiled/next-server/app-route.runtime.dev.js.map
347218	./frontend/node_modules/next/dist/compiled/react-dom-experimental/cjs/react-dom-server.edge.production.js
345058	./frontend/node_modules/next/dist/compiled/react-dom-experimental/cjs/react-dom-server.node.production.js
342651	./frontend/node_modules/next/dist/compiled/react-dom-experimental/cjs/react-dom-server.browser.production.js
340108	./frontend/node_modules/next/dist/compiled/react-dom-experimental/cjs/react-dom-server-legacy.node.production.js
340058	./frontend/node_modules/typescript/lib/ko/diagnosticMessages.generated.json
339508	./frontend/node_modules/typescript/lib/fr/diagnosticMessages.generated.json
338260	./frontend/node_modules/typescript/lib/de/diagnosticMessages.generated.json
336133	./frontend/node_modules/typescript/lib/pl/diagnosticMessages.generated.json
334191	./frontend/node_modules/typescript/lib/es/diagnosticMessages.generated.json
